# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-09-03 22:27:41 EDT       (sdww02)
#
# Data for the following 25 site(s) are contained in this file
#    USGS 02240783 HATCHET CREEK NR FAIRBANKS,FL
#    USGS 02240806 LITTLE HATCHET CREEK AT GAINESVILLE,FL
#    USGS 02240900 NEWNANS LAKE NR GAINESVILLE, FLA.
#    USGS 02240902 PRAIRIE CREEK NEAR GAINESVILLE, FL
#    USGS 02240954 HOGTOWN CREEK NEAR ARREDONDO, FL
#    USGS 02240956 HAILE SINK NEAR ARREDONDO, FL
#    USGS 02240958 LAKE KANAPAHA AT ARREDONDO, FLA.
#    USGS 02240976 TUMBLIN CREEK AT GAINESVILLE,FL
#    USGS 02240980 BIVANS ARM NR GAINESVILLE, FLA.
#    USGS 02240982 BIVANS ARM AT GAINESVILE,FL
#    USGS 02240988 SWEETWATER BRANCH AT GAINESVILLE,FL
#    USGS 02241000 CAMPS CANAL NEAR ROCHELLE, FL
#    USGS 02241900 LOCHLOOSA CREEK AT GROVE PARK, FLA.
#    USGS 02242400 LOCHLOOSA LAKE AT LOCHLOOSA, FLA.
#    USGS 02242450 ORANGE LAKE AT ORANGE LAKE, FLA.
#    USGS 02242451 ORANGE LAKE OUTLET NEAR CITRA, FL
#    USGS 02242460 ORANGE CREEK NEAR ISLAND GROVE, FL
#    USGS 02242500 LOCHLOOSA SLOUGH NR LOCHLOOSA, FLA.
#    USGS 02320610 LITTLE SANTA FE LAKE NR WALDO FLA
#    USGS 02321500 SANTA FE RIVER AT WORTHINGTON SPRINGS, FLA.
#    USGS 02321900 PARENERS BRANCH NEAR BLAND, FL.
#    USGS 02321975 SANTA FE RIVER AT US HWY 441 NEAR HIGH SPRINGS,FL.
#    USGS 02322016 BLUES CREEK NEAR GAINSVILLE, FL
#    USGS 02322049 BAD DOG BRANCH NEAR ALACHUA, FL
#    USGS 02322050 SHILOH RUN NEAR ALACHUA, FL
# -----------------------------------------------------------------------------------
#
# Data provided for site 02321500
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    03   00065     00003     Gage height, feet (Mean)
#    05   72020     00003     Elevation above NGVD 1929, feet (Mean), Tallahassee records
#    06   63160     00003     Stream water level elevation above NAVD 1988, in feet (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	03_00065_00003	03_00065_00003_cd	06_63160_00003	06_63160_00003_cd
USGS	02321500	2009-06-06	604	A	13.87	A		
USGS	02321500	2009-06-07	579	A	13.75	A		
USGS	02321500	2009-06-08	758	A	14.44	A		
USGS	02321500	2009-06-09	1040	A	15.31	A		
USGS	02321500	2009-06-10	1240	A	15.81	A		
USGS	02321500	2009-06-11	1320	A	16.00	A		
USGS	02321500	2009-06-12	1250	A	15.85	A		
USGS	02321500	2009-06-13	1120	A	15.52	A		
USGS	02321500	2009-06-14	1120	A	15.51	A		
USGS	02321500	2009-06-15	885	A	14.85	A		
USGS	02321500	2009-06-16	701	A	14.25	A		
USGS	02321500	2009-06-17	648	A	14.05	A		
USGS	02321500	2009-06-18	463	A	13.15	A		
USGS	02321500	2009-06-19	335	A	12.32	A		
USGS	02321500	2009-06-20	278	A	11.84	A		
USGS	02321500	2009-06-21	260	A	11.69	A		
USGS	02321500	2009-06-22	282	A	11.88	A		
USGS	02321500	2009-06-23	309	A	12.10	A		
USGS	02321500	2009-06-24	304	A	12.06	A		
USGS	02321500	2009-06-25	268	A	11.76	A		
USGS	02321500	2009-06-26	227	A	11.37	A		
USGS	02321500	2009-06-27	193	A	11.02	A		
USGS	02321500	2009-06-28	166	A	10.71	A		
USGS	02321500	2009-06-29	143	A	10.42	A		
USGS	02321500	2009-06-30	213	A	11.13	A		
USGS	02321500	2009-07-01	292	A	11.96	A		
USGS	02321500	2009-07-02	218	A	11.28	A		
USGS	02321500	2009-07-03	206	A	11.16	A		
USGS	02321500	2009-07-04	235	A	11.45	A		
USGS	02321500	2009-07-05	246	A	11.55	A		
USGS	02321500	2009-07-06	228	A	11.38	A		
USGS	02321500	2009-07-07	230	A	11.39	A		
USGS	02321500	2009-07-08	387	A	12.57	A		
USGS	02321500	2009-07-09	626	A	13.74	A		
USGS	02321500	2009-07-10	741	A	14.12	A		
USGS	02321500	2009-07-11	851	A	14.44	A		
USGS	02321500	2009-07-12	1200	A	15.30	A		
USGS	02321500	2009-07-13	1510	A	15.91	A		
USGS	02321500	2009-07-14	1760	A	16.36	A		
USGS	02321500	2009-07-15	1770	A	16.38	A		
USGS	02321500	2009-07-16	1590	A	16.07	A		
USGS	02321500	2009-07-17	1370	A	15.64	A		
USGS	02321500	2009-07-18	1450	A	15.82	A		
USGS	02321500	2009-07-19	1450	A	15.80	A		
USGS	02321500	2009-07-20	1300	A	15.51	A		
USGS	02321500	2009-07-21	1120	A	15.11	A		
USGS	02321500	2009-07-22	920	A	14.63	A		
USGS	02321500	2009-07-23	766	A	14.20	A		
USGS	02321500	2009-07-24	655	A	13.85	A		
USGS	02321500	2009-07-25	532	A	13.36	A		
USGS	02321500	2009-07-26	402	A	12.73	A		
USGS	02321500	2009-07-27	323	A	12.21	A		
USGS	02321500	2009-07-28	283	A	11.88	A		
USGS	02321500	2009-07-29	255	A	11.64	A		
USGS	02321500	2009-07-30	227	A	11.37	A		
USGS	02321500	2009-07-31	198	A	11.07	A		
USGS	02321500	2009-08-01	196	A	11.05	A		
USGS	02321500	2009-08-02	212	A	11.22	A		
USGS	02321500	2009-08-03	221	A	11.31	A		
USGS	02321500	2009-08-04	281	A	11.87	A		
USGS	02321500	2009-08-05	349	A	12.39	A		
USGS	02321500	2009-08-06	519	A	13.30	A		
USGS	02321500	2009-08-07	799	A	14.29	A		
USGS	02321500	2009-08-08	741	A	14.12	A		
USGS	02321500	2009-08-09	576	A	13.55	A		
USGS	02321500	2009-08-10	476	A	13.12	A		
USGS	02321500	2009-08-11	406	A	12.76	A		
USGS	02321500	2009-08-12	355	A	12.44	A		
USGS	02321500	2009-08-13	304	A	12.06	A		
USGS	02321500	2009-08-14	238	A	11.47	A		
USGS	02321500	2009-08-15	197	A	11.06	A		
USGS	02321500	2009-08-16	201	A	11.10	A		
USGS	02321500	2009-08-17	213	A	11.24	A		
USGS	02321500	2009-08-18	195	A	11.04	A		
USGS	02321500	2009-08-19	186	A	10.94	A		
USGS	02321500	2009-08-20	189	A	10.97	A		
USGS	02321500	2009-08-21	213	A	11.23	A		
USGS	02321500	2009-08-22	234	A	11.44	A		
USGS	02321500	2009-08-23	244	A	11.54	A		
USGS	02321500	2009-08-24	233	A	11.43	A		
USGS	02321500	2009-08-25	210	A	11.20	A		
USGS	02321500	2009-08-26	203	A	11.12	A		
USGS	02321500	2009-08-27	271	A	11.67	A		
USGS	02321500	2009-08-28	946	A	14.68	A		
USGS	02321500	2009-08-29	750	A	14.14	A		
USGS	02321500	2009-08-30	552	A	13.44	A		
USGS	02321500	2009-08-31	520	A	13.30	A		
USGS	02321500	2009-09-01	493	A	13.19	A		
USGS	02321500	2009-09-02	435	A	12.92	A		
USGS	02321500	2009-09-03	377	A	12.58	A		
USGS	02321500	2009-09-04	324	A	12.22	A		
USGS	02321500	2009-09-05	275	A	11.82	A		
USGS	02321500	2009-09-06	234	A	11.44	A		
USGS	02321500	2009-09-07	203	A	11.12	A		
USGS	02321500	2009-09-08	177	A	10.83	A		
USGS	02321500	2009-09-09	153	A	10.55	A		
USGS	02321500	2009-09-10	134	A	10.31	A		
USGS	02321500	2009-09-11	120	A	10.11	A		
USGS	02321500	2009-09-12	110	A	9.95	A		
USGS	02321500	2009-09-13	117	A	10.05	A		
USGS	02321500	2009-09-14	147	A	10.48	A		
USGS	02321500	2009-09-15	172	A	10.78	A		
USGS	02321500	2009-09-16	220	A	11.30	A		
USGS	02321500	2009-09-17	269	A	11.76	A		
USGS	02321500	2009-09-18	856	A	14.35	A		
USGS	02321500	2009-09-19	881	A	14.51	A		
USGS	02321500	2009-09-20	585	A	13.58	A		
USGS	02321500	2009-09-21	438	A	12.93	A		
USGS	02321500	2009-09-22	353	A	12.42	A		
USGS	02321500	2009-09-23	293	A	11.97	A		
USGS	02321500	2009-09-24	254	A	11.63	A		
USGS	02321500	2009-09-25	220	A	11.31	A		
USGS	02321500	2009-09-26	192	A	11.01	A		
USGS	02321500	2009-09-27	169	A	10.75	A		
USGS	02321500	2009-09-28	149	A	10.50	A		
USGS	02321500	2009-09-29	130	A	10.24	A		
USGS	02321500	2009-09-30	113	A	9.99	A		
USGS	02321500	2009-10-01	99	A	9.78	A		
USGS	02321500	2009-10-02	89	A	9.60	A		
USGS	02321500	2009-10-03	82	A	9.46	A		
USGS	02321500	2009-10-04	76	A	9.34	A		
USGS	02321500	2009-10-05	74	A	9.27	A		
USGS	02321500	2009-10-06	88	A	9.44	A		
USGS	02321500	2009-10-07	94	A	9.53	A		
USGS	02321500	2009-10-08	86	A	9.41	A		
USGS	02321500	2009-10-09	81	A	9.33	A		
USGS	02321500	2009-10-10	78	A	9.27	A		
USGS	02321500	2009-10-11	74	A	9.19	A		
USGS	02321500	2009-10-12	69	A	9.11	A		
USGS	02321500	2009-10-13	64	A	9.01	A		
USGS	02321500	2009-10-14	60	A	8.95	A		
USGS	02321500	2009-10-15	59	A	8.91	A		
USGS	02321500	2009-10-16	67	A	9.06	A		
USGS	02321500	2009-10-17	82	A	9.34	A		
USGS	02321500	2009-10-18	71	A	9.14	A		
USGS	02321500	2009-10-19	61	A	8.95	A		
USGS	02321500	2009-10-20	57	A	8.88	A		
USGS	02321500	2009-10-21	55	A	8.84	A		
USGS	02321500	2009-10-22	52	A	8.78	A		
USGS	02321500	2009-10-23	49	A	8.71	A		
USGS	02321500	2009-10-24	46	A	8.66	A		
USGS	02321500	2009-10-25	44	A	8.62	A		
USGS	02321500	2009-10-26	42	A	8.57	A		
USGS	02321500	2009-10-27	42	A	8.56	A		
USGS	02321500	2009-10-28	49	A	8.72	A		
USGS	02321500	2009-10-29	51	A	8.76	A		
USGS	02321500	2009-10-30	50	A	8.73	A		
USGS	02321500	2009-10-31	47	A	8.67	A		
USGS	02321500	2009-11-01	44	A	8.61	A		
USGS	02321500	2009-11-02	41	A	8.54	A		
USGS	02321500	2009-11-03	39	A	8.49	A		
USGS	02321500	2009-11-04	37	A	8.45	A		
USGS	02321500	2009-11-05	36	A	8.42	A		
USGS	02321500	2009-11-06	34	A	8.38	A		
USGS	02321500	2009-11-07	33	A	8.35	A		
USGS	02321500	2009-11-08	32	A	8.31	A		
USGS	02321500	2009-11-09	31	A	8.29	A		
USGS	02321500	2009-11-10	30	A	8.28	A		
USGS	02321500	2009-11-11	35	A	8.40	A		
USGS	02321500	2009-11-12	37	A	8.45	A		
USGS	02321500	2009-11-13	36	A	8.44	A		
USGS	02321500	2009-11-14	34	A	8.37	A		
USGS	02321500	2009-11-15	31	A	8.31	A		
USGS	02321500	2009-11-16	29	A	8.26	A		
USGS	02321500	2009-11-17	28	A	8.22	A		
USGS	02321500	2009-11-18	27	A	8.19	A		
USGS	02321500	2009-11-19	26	A	8.16	A		
USGS	02321500	2009-11-20	25	A	8.15	A		
USGS	02321500	2009-11-21	25	A	8.14	A		
USGS	02321500	2009-11-22	25	A	8.15	A		
USGS	02321500	2009-11-23	27	A	8.21	A		
USGS	02321500	2009-11-24	28	A	8.22	A		
USGS	02321500	2009-11-25	28	A	8.23	A		
USGS	02321500	2009-11-26	31	A	8.30	A		
USGS	02321500	2009-11-27	33	A	8.36	A		
USGS	02321500	2009-11-28	36	A	8.43	A		
USGS	02321500	2009-11-29	36	A	8.43	A		
USGS	02321500	2009-11-30	34	A	8.39	A		
USGS	02321500	2009-12-01	34	A	8.38	A		
USGS	02321500	2009-12-02	36	A	8.43	A		
USGS	02321500	2009-12-03	57	A	8.88	A		
USGS	02321500	2009-12-04	60	A	8.93	A		
USGS	02321500	2009-12-05	75	A	9.21	A		
USGS	02321500	2009-12-06	100	A	9.63	A		
USGS	02321500	2009-12-07	90	A	9.47	A		
USGS	02321500	2009-12-08	89	A	9.46	A		
USGS	02321500	2009-12-09	90	A	9.47	A		
USGS	02321500	2009-12-10	98	A	9.61	A		
USGS	02321500	2009-12-11	93	A	9.52	A		
USGS	02321500	2009-12-12	84	A	9.38	A		
USGS	02321500	2009-12-13	101	A	9.64	A		
USGS	02321500	2009-12-14	109	A	9.76	A		
USGS	02321500	2009-12-15	112	A	9.81	A		
USGS	02321500	2009-12-16	123	A	9.98	A		
USGS	02321500	2009-12-17	127	A	10.02	A		
USGS	02321500	2009-12-18	127	A	10.03	A		
USGS	02321500	2009-12-19	131	A	10.09	A		
USGS	02321500	2009-12-20	129	A	10.05	A		
USGS	02321500	2009-12-21	121	A	9.94	A		
USGS	02321500	2009-12-22	116	A	9.87	A		
USGS	02321500	2009-12-23	110	A	9.78	A		
USGS	02321500	2009-12-24	103	A	9.67	A		
USGS	02321500	2009-12-25	95	A	9.56	A		
USGS	02321500	2009-12-26	90	A	9.47	A		
USGS	02321500	2009-12-27	85	A	9.39	A		
USGS	02321500	2009-12-28	81	A	9.32	A		
USGS	02321500	2009-12-29	76	A	9.24	A		
USGS	02321500	2009-12-30	73	A	9.19	A		
USGS	02321500	2009-12-31	70	A	9.13	A		
USGS	02321500	2010-01-01	71	A	9.15	A		
USGS	02321500	2010-01-02	88	A	9.44	A		
USGS	02321500	2010-01-03	87	A	9.42	A		
USGS	02321500	2010-01-04	85	A	9.38	A		
USGS	02321500	2010-01-05	79	A	9.28	A		
USGS	02321500	2010-01-06	74	A	9.19	A		
USGS	02321500	2010-01-07	71	A	9.14	A		
USGS	02321500	2010-01-08	68	A	9.09	A		
USGS	02321500	2010-01-09	66	A	9.05	A		
USGS	02321500	2010-01-10	63	A	9.00	A		
USGS	02321500	2010-01-11	61	A	8.95	A		
USGS	02321500	2010-01-12	59	A	8.91	A		
USGS	02321500	2010-01-13	57	A	8.88	A		
USGS	02321500	2010-01-14	55	A	8.84	A		
USGS	02321500	2010-01-15	54	A	8.81	A		
USGS	02321500	2010-01-16	55	A	8.84	A		
USGS	02321500	2010-01-17	119	A	9.88	A		
USGS	02321500	2010-01-18	165	A	10.53	A		
USGS	02321500	2010-01-19	155	A	10.40	A		
USGS	02321500	2010-01-20	156	A	10.42	A		
USGS	02321500	2010-01-21	481	A	12.19	A		
USGS	02321500	2010-01-22	2270	A	17.54	A		
USGS	02321500	2010-01-23	2310	A	17.61	A		
USGS	02321500	2010-01-24	2260	A	17.54	A		
USGS	02321500	2010-01-25	2380	A	17.69	A		
USGS	02321500	2010-01-26	2430	A	17.76	A		
USGS	02321500	2010-01-27	2250	A	17.52	A		
USGS	02321500	2010-01-28	2030	A	17.23	A		
USGS	02321500	2010-01-29	1780	A	16.86	A		
USGS	02321500	2010-01-30	1540	A	16.47	A		
USGS	02321500	2010-01-31	1350	A	16.11	A		
USGS	02321500	2010-02-01	1170	A	15.74	A		
USGS	02321500	2010-02-02	1060	A	15.50	A		
USGS	02321500	2010-02-03	986	A	15.32	A		
USGS	02321500	2010-02-04	887	A	15.07	A		
USGS	02321500	2010-02-05	839	A	14.94	A		
USGS	02321500	2010-02-06	1020	A	15.40	A		
USGS	02321500	2010-02-07	1010	A	15.38	A		
USGS	02321500	2010-02-08	930	A	15.18	A		
USGS	02321500	2010-02-09	897	A	15.10	A		
USGS	02321500	2010-02-10	930	A	15.18	A		
USGS	02321500	2010-02-11	877	A	15.04	A		
USGS	02321500	2010-02-12	972	A	15.26	A		
USGS	02321500	2010-02-13	1680	A	16.69	A		
USGS	02321500	2010-02-14	1880	A	17.00	A		
USGS	02321500	2010-02-15	2100	A	17.33	A		
USGS	02321500	2010-02-16	2090	A	17.30	A		
USGS	02321500	2010-02-17	1910	A	17.06	A		
USGS	02321500	2010-02-18	1690	A	16.71	A		
USGS	02321500	2010-02-19	1440	A	16.28	A		
USGS	02321500	2010-02-20	1210	A	15.84	A		
USGS	02321500	2010-02-21	1020	A	15.41	A		
USGS	02321500	2010-02-22	867	A	15.02	A		
USGS	02321500	2010-02-23	787	A	14.78	A		
USGS	02321500	2010-02-24	720	A	14.50	A		
USGS	02321500	2010-02-25	650	A	14.16	A		
USGS	02321500	2010-02-26	578	A	13.80	A		
USGS	02321500	2010-02-27	475	A	13.22	A		
USGS	02321500	2010-02-28	407	A	12.76	A		
USGS	02321500	2010-03-01	367	A	12.46	A		
USGS	02321500	2010-03-02	367	A	12.47	A		
USGS	02321500	2010-03-03	420	A	12.86	A		
USGS	02321500	2010-03-04	410	A	12.79	A		
USGS	02321500	2010-03-05	392	A	12.66	A		
USGS	02321500	2010-03-06	371	A	12.50	A		
USGS	02321500	2010-03-07	343	A	12.28	A		
USGS	02321500	2010-03-08	314	A	12.05	A		
USGS	02321500	2010-03-09	289	A	11.83	A		
USGS	02321500	2010-03-10	268	A	11.65	A		
USGS	02321500	2010-03-11	283	A	11.77	A		
USGS	02321500	2010-03-12	404	A	12.74	A		
USGS	02321500	2010-03-13	458	A	13.12	A		
USGS	02321500	2010-03-14	484	A	13.27	A		
USGS	02321500	2010-03-15	501	A	13.37	A		
USGS	02321500	2010-03-16	493	A	13.32	A		
USGS	02321500	2010-03-17	456	A	13.10	A		
USGS	02321500	2010-03-18	434	A	12.96	A		
USGS	02321500	2010-03-19	413	A	12.81	A		
USGS	02321500	2010-03-20	391	A	12.65	A		
USGS	02321500	2010-03-21	372	A	12.50	A		
USGS	02321500	2010-03-22	350	A	12.33	A		
USGS	02321500	2010-03-23	322	A	12.11	A		
USGS	02321500	2010-03-24	295	A	11.88	A		
USGS	02321500	2010-03-25	272	A	11.69	A		
USGS	02321500	2010-03-26	278	A	11.74	A		
USGS	02321500	2010-03-27	278	A	11.73	A		
USGS	02321500	2010-03-28	272	A	11.68	A		
USGS	02321500	2010-03-29	297	A	11.90	A		
USGS	02321500	2010-03-30	325	A	12.14	A		
USGS	02321500	2010-03-31	310	A	12.02	A		
USGS	02321500	2010-04-01	296	A	11.89	A		
USGS	02321500	2010-04-02	274	A	11.70	A		
USGS	02321500	2010-04-03	249	A	11.47	A		
USGS	02321500	2010-04-04	228	A	11.27	A		
USGS	02321500	2010-04-05	208	A	11.04	A		
USGS	02321500	2010-04-06	189	A	10.83	A		
USGS	02321500	2010-04-07	171	A	10.61	A		
USGS	02321500	2010-04-08	155	A	10.41	A		
USGS	02321500	2010-04-09	142	A	10.24	A		
USGS	02321500	2010-04-10	130	A	10.07	A		
USGS	02321500	2010-04-11	117	A	9.89	A		
USGS	02321500	2010-04-12	107	A	9.74	A		
USGS	02321500	2010-04-13	99	A	9.62	A		
USGS	02321500	2010-04-14	92	A	9.50	A		
USGS	02321500	2010-04-15	86	A	9.40	A		
USGS	02321500	2010-04-16	79	A	9.29	A		
USGS	02321500	2010-04-17	74	A	9.20	A		
USGS	02321500	2010-04-18	69	A	9.11	A		
USGS	02321500	2010-04-19	65	A	9.03	A		
USGS	02321500	2010-04-20	61	A	8.96	A		
USGS	02321500	2010-04-21	58	A	8.89	A		
USGS	02321500	2010-04-22	54	A	8.82	A		
USGS	02321500	2010-04-23	50	A	8.74	A		
USGS	02321500	2010-04-24	46	A	8.66	A		
USGS	02321500	2010-04-25	43	A	8.60	A		
USGS	02321500	2010-04-26	47	A	8.67	A		
USGS	02321500	2010-04-27	47	A	8.67	A		
USGS	02321500	2010-04-28	45	A	8.63	A		
USGS	02321500	2010-04-29	41	A	8.55	A		
USGS	02321500	2010-04-30	41	A	8.54	A		
USGS	02321500	2010-05-01	414	A	12.65	A		
USGS	02321500	2010-05-02	578	A	13.80	A		
USGS	02321500	2010-05-03	439	A	12.98	A		
USGS	02321500	2010-05-04	339	A	12.25	A		
USGS	02321500	2010-05-05	479	A	13.22	A		
USGS	02321500	2010-05-06	619	A	14.01	A		
USGS	02321500	2010-05-07	581	A	13.81	A		
USGS	02321500	2010-05-08	444	A	13.02	A		
USGS	02321500	2010-05-09	333	A	12.18	A		
USGS	02321500	2010-05-10	251	A	11.46	A		
USGS	02321500	2010-05-11	200	A	10.91	A		
USGS	02321500	2010-05-12	164	A	10.47	A		
USGS	02321500	2010-05-13	138	A	10.12	A		
USGS	02321500	2010-05-14	116	A	9.80	A		
USGS	02321500	2010-05-15	98	A	9.52	A		
USGS	02321500	2010-05-16	84	A	9.28	A		
USGS	02321500	2010-05-17	76	A	9.13	A		
USGS	02321500	2010-05-18	70	A	9.03	A		
USGS	02321500	2010-05-19	67	A	8.98	A		
USGS	02321500	2010-05-20	61	A	8.88	A		
USGS	02321500	2010-05-21	53	A	8.74	A		
USGS	02321500	2010-05-22	52	A	8.72	A		
USGS	02321500	2010-05-23	57	A	8.82	A		
USGS	02321500	2010-05-24	62	A	8.94	A		
USGS	02321500	2010-05-25	59	A	8.90	A		
USGS	02321500	2010-05-26	48	A	8.67	A		
USGS	02321500	2010-05-27	41	A	8.52	A		
USGS	02321500	2010-05-28	39	A	8.49	A		
USGS	02321500	2010-05-29	70	A	9.12	A		
USGS	02321500	2010-05-30	61	A	8.96	A		
USGS	02321500	2010-05-31	82	A	9.33	A		
USGS	02321500	2010-06-01	109	A	9.77	A		
USGS	02321500	2010-06-02	144	A	10.26	A		
USGS	02321500	2010-06-03	150	A	10.34	A		
USGS	02321500	2010-06-04	110	A	9.78	A		
USGS	02321500	2010-06-05	85	A	9.38	A		
USGS	02321500	2010-06-06	71	A	9.15	A		
USGS	02321500	2010-06-07	63	A	9.00	A		
USGS	02321500	2010-06-08	54	A	8.81	A		
USGS	02321500	2010-06-09	45	A	8.64	A		
USGS	02321500	2010-06-10	39	A	8.50	A		
USGS	02321500	2010-06-11	33	A	8.36	A		
USGS	02321500	2010-06-12	29	A	8.24	A		
USGS	02321500	2010-06-13	25	A	8.14	A		
USGS	02321500	2010-06-14	22	A	8.06	A		
USGS	02321500	2010-06-15	20	A	7.98	A		
USGS	02321500	2010-06-16	18	A	7.92	A		
USGS	02321500	2010-06-17	16	A	7.86	A		
USGS	02321500	2010-06-18	23	A	8.08	A		
USGS	02321500	2010-06-19	52	A	8.77	A		
USGS	02321500	2010-06-20	52	A	8.78	A		
USGS	02321500	2010-06-21	60	A	8.94	A		
USGS	02321500	2010-06-22	86	A	9.41	A		
USGS	02321500	2010-06-23	76	A	9.23	A		
USGS	02321500	2010-06-24	54	A	8.83	A		
USGS	02321500	2010-06-25	39	A	8.51	A		
USGS	02321500	2010-06-26	52	A	8.79	A		
USGS	02321500	2010-06-27	47	A	8.68	A		
USGS	02321500	2010-06-28	39	A	8.49	A		
USGS	02321500	2010-06-29	34	A	8.37	A		
USGS	02321500	2010-06-30	90	A	9.43	A		
USGS	02321500	2010-07-01	110	A	9.79	A		
USGS	02321500	2010-07-02	81	A	9.31	A		
USGS	02321500	2010-07-03	75	A	9.21	A		
USGS	02321500	2010-07-04	69	A	9.12	A		
USGS	02321500	2010-07-05	90	A	9.47	A		
USGS	02321500	2010-07-06	127	A	10.01	A		
USGS	02321500	2010-07-07	171	A	10.61	A		
USGS	02321500	2010-07-08	143	A	10.24	A		
USGS	02321500	2010-07-09	111	A	9.79	A		
USGS	02321500	2010-07-10	89	A	9.46	A		
USGS	02321500	2010-07-11	92	A	9.47	A		
USGS	02321500	2010-07-12	270	A	11.66	A		
USGS	02321500	2010-07-13	252	A	11.51	A		
USGS	02321500	2010-07-14	201	A	10.96	A		
USGS	02321500	2010-07-15	141	A	10.22	A		
USGS	02321500	2010-07-16	117	A	9.89	A		
USGS	02321500	2010-07-17	99	A	9.61	A		
USGS	02321500	2010-07-18	81	A	9.32	A		
USGS	02321500	2010-07-19	67	A	9.07	A		
USGS	02321500	2010-07-20	55	A	8.84	A		
USGS	02321500	2010-07-21	45	A	8.63	A		
USGS	02321500	2010-07-22	37	A	8.46	A		
USGS	02321500	2010-07-23	31	A	8.31	A		
USGS	02321500	2010-07-24	27	A	8.18	A		
USGS	02321500	2010-07-25	25	A	8.14	A		
USGS	02321500	2010-07-26	23	A	8.09	A		
USGS	02321500	2010-07-27	21	A	8.02	A		
USGS	02321500	2010-07-28	20	A	8.01	A		
USGS	02321500	2010-07-29	36	A	8.41	A		
USGS	02321500	2010-07-30	49	A	8.72	A		
USGS	02321500	2010-07-31	40	A	8.51	A		
USGS	02321500	2010-08-01	44	A	8.62	A		
USGS	02321500	2010-08-02	48	A	8.69	A		
USGS	02321500	2010-08-03	38	A	8.48	A		
USGS	02321500	2010-08-04	34	A	8.38	A		
USGS	02321500	2010-08-05	29	A	8.26	A		
USGS	02321500	2010-08-06	30	A	8.26	A		
USGS	02321500	2010-08-07	36	A	8.42	A		
USGS	02321500	2010-08-08	95	A	9.52	A		
USGS	02321500	2010-08-09	153	A	10.38	A		
USGS	02321500	2010-08-10	124	A	9.98	A		
USGS	02321500	2010-08-11	80	A	9.30	A		
USGS	02321500	2010-08-12	62	A	8.97	A		
USGS	02321500	2010-08-13	95	A	9.54	A		
USGS	02321500	2010-08-14	126	A	10.01	A		
USGS	02321500	2010-08-15	113	A	9.83	A		
USGS	02321500	2010-08-16	136	A	10.16	A		
USGS	02321500	2010-08-17	143	A	10.24	A		
USGS	02321500	2010-08-18	147	A	10.30	A		
USGS	02321500	2010-08-19	209	A	11.05	A		
USGS	02321500	2010-08-20	180	A	10.72	A		
USGS	02321500	2010-08-21	230	A	11.28	A		
USGS	02321500	2010-08-22	192	A	10.86	A		
USGS	02321500	2010-08-23	220	A	11.09	A		
USGS	02321500	2010-08-24	406	A	12.76	A		
USGS	02321500	2010-08-25	422	A	12.87	A		
USGS	02321500	2010-08-26	307	A	11.98	A		
USGS	02321500	2010-08-27	246	A	11.44	A		
USGS	02321500	2010-08-28	374	A	12.52	A		
USGS	02321500	2010-08-29	459	A	13.12	A		
USGS	02321500	2010-08-30	397	A	12.68	A		
USGS	02321500	2010-08-31	284	A	11.73	A		
USGS	02321500	2010-09-01	215	A	11.01	A		
USGS	02321500	2010-09-02	168	A	10.43	A		
USGS	02321500	2010-09-03	136	A	9.98	A		
USGS	02321500	2010-09-04	112	A	9.60	A		
USGS	02321500	2010-09-05	94	A	9.28	A		
USGS	02321500	2010-09-06	83	A	9.06	A		
USGS	02321500	2010-09-07	72	A	8.84	A		
USGS	02321500	2010-09-08	63	A	8.68	A		
USGS	02321500	2010-09-09	55	A	8.54	A		
USGS	02321500	2010-09-10	49	A	8.42	A		
USGS	02321500	2010-09-11	44	A	8.31	A		
USGS	02321500	2010-09-12	46	A	8.36	A		
USGS	02321500	2010-09-13	37	A	8.19	A		
USGS	02321500	2010-09-14	33	A	8.10	A		
USGS	02321500	2010-09-15	30	A	8.01	A		
USGS	02321500	2010-09-16	26	A	7.93	A		
USGS	02321500	2010-09-17	24	A	7.86	A		
USGS	02321500	2010-09-18	21	A	7.80	A		
USGS	02321500	2010-09-19	19	A	7.75	A		
USGS	02321500	2010-09-20	18	A	7.71	A		
USGS	02321500	2010-09-21	16	A	7.66	A		
USGS	02321500	2010-09-22	14	A	7.61	A		
USGS	02321500	2010-09-23	13	A	7.57	A		
USGS	02321500	2010-09-24	12	A	7.53	A		
USGS	02321500	2010-09-25	11	A	7.52	A		
USGS	02321500	2010-09-26	13	A	7.58	A		
